invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,vat,total,date,time,payment_method,cogs,gross_margin_pct,gross_income,rating
INV-27F1A39B,B,Los Angeles,Member,Female,Sports and travel,205.96,5,51.49,1081.29,2024-08-18,17:01,Credit card,720.86,33.33,360.43,5.3
INV-749C0424,C,Chicago,Member,Male,Home and lifestyle,166.51,5,41.63,874.18,2024-10-07,17:39,Ewallet,582.78,33.33,291.4,10.0
INV-343734D6,C,Chicago,Member,Female,Home and lifestyle,273.69,9,123.16,2586.37,2024-01-23,14:10,Cash,1724.25,33.33,862.12,5.7
INV-A1E792D0,C,Chicago,Normal,Male,Health and beauty,55.14,1,2.76,57.9,2024-02-04,16:42,Credit card,38.6,33.33,19.3,8.0
INV-D562543F,C,Chicago,Normal,Male,Electronic accessories,69.11,7,24.19,507.96,2024-04-28,16:32,Ewallet,338.64,33.33,169.32,4.6
INV-81C1ABD7,B,Los Angeles,Normal,Male,Fashion accessories,37.84,8,15.14,317.86,2024-10-14,10:02,Cash,211.9,33.34,105.96,9.5
INV-41BEBFC4,B,Los Angeles,Normal,Female,Health and beauty,61.6,1,3.08,64.68,2024-06-26,20:22,Credit card,43.12,33.33,21.56,7.8
INV-FD7372FF,A,New York,Normal,Male,Sports and travel,82.98,7,29.04,609.9,2024-01-16,18:17,Cash,406.6,33.33,203.3,4.9
INV-652C13CB,B,Los Angeles,Member,Male,Sports and travel,111.0,10,55.5,1165.5,2024-11-16,20:14,Credit card,777.0,33.33,388.5,5.4
INV-1276C4C1,A,New York,Normal,Female,Home and lifestyle,112.2,9,50.49,1060.29,2024-03-08,13:41,Cash,706.86,33.33,353.43,7.5
INV-B4A7B91F,C,Chicago,Member,Male,Food and beverages,35.98,9,16.19,340.01,2024-03-10,16:58,Cash,226.67,33.33,113.34,7.9
INV-C2704F72,C,Chicago,Member,Female,Electronic accessories,118.11,2,11.81,248.03,2024-04-04,15:53,Cash,165.35,33.33,82.68,8.4
INV-88D5B332,B,Los Angeles,Normal,Female,Food and beverages,24.94,5,6.24,130.94,2024-03-18,13:06,Cash,87.29,33.34,43.65,5.1
INV-171B6DF6,C,Chicago,Normal,Male,Home and lifestyle,85.01,1,4.25,89.26,2024-07-02,11:44,Credit card,59.51,33.33,29.75,4.8
INV-56BABF5E,C,Chicago,Normal,Female,Fashion accessories,129.3,8,51.72,1086.12,2024-08-30,12:10,Cash,724.08,33.33,362.04,5.4
INV-65D95139,B,Los Angeles,Member,Female,Health and beauty,24.02,4,4.8,100.88,2024-04-14,11:11,Credit card,67.26,33.33,33.62,9.2
INV-50F78505,B,Los Angeles,Normal,Female,Fashion accessories,69.86,1,3.49,73.35,2024-11-07,16:46,Credit card,48.9,33.33,24.45,6.4
INV-C6BFC92B,C,Chicago,Member,Male,Health and beauty,40.9,1,2.04,42.94,2024-05-05,18:34,Credit card,28.63,33.33,14.31,9.9
INV-B02F56DA,A,New York,Normal,Male,Fashion accessories,50.77,7,17.77,373.16,2024-06-04,14:29,Cash,248.77,33.33,124.39,6.5
INV-39AFA063,C,Chicago,Member,Male,Health and beauty,67.75,8,27.1,569.1,2024-02-16,18:07,Cash,379.4,33.33,189.7,8.7
INV-F4C015ED,C,Chicago,Member,Female,Health and beauty,31.29,1,1.56,32.85,2024-04-01,17:37,Ewallet,21.9,33.33,10.95,9.4
INV-5B254693,B,Los Angeles,Member,Female,Food and beverages,36.13,3,5.42,113.81,2024-03-04,11:07,Ewallet,75.87,33.34,37.94,6.7
INV-437235C1,B,Los Angeles,Member,Female,Sports and travel,202.99,9,91.35,1918.26,2024-11-09,12:24,Ewallet,1278.84,33.33,639.42,6.3
INV-F1BE70C9,A,New York,Normal,Male,Fashion accessories,131.63,3,19.74,414.63,2024-12-30,10:26,Credit card,276.42,33.33,138.21,5.9
INV-6522E702,B,Los Angeles,Normal,Male,Electronic accessories,181.23,4,36.25,761.17,2024-01-02,19:48,Credit card,507.44,33.33,253.73,4.1
INV-F00BD0F6,B,Los Angeles,Normal,Male,Home and lifestyle,267.16,4,53.43,1122.07,2024-04-21,19:42,Credit card,748.05,33.33,374.02,6.7
INV-3A0ED6DF,B,Los Angeles,Member,Male,Fashion accessories,133.5,5,33.38,700.88,2024-11-13,20:35,Cash,467.25,33.33,233.63,4.3
INV-0641F57A,A,New York,Member,Female,Electronic accessories,41.89,1,2.09,43.98,2024-12-07,19:53,Ewallet,29.32,33.33,14.66,5.8
INV-D3B55786,A,New York,Member,Male,Health and beauty,79.55,3,11.93,250.58,2024-12-10,14:39,Ewallet,167.05,33.33,83.53,8.1
INV-EA8CB8CF,C,Chicago,Member,Female,Sports and travel,155.27,1,7.76,163.03,2024-02-17,14:20,Credit card,108.69,33.33,54.34,9.4
INV-487398D1,A,New York,Normal,Male,Food and beverages,26.19,2,2.62,55.0,2024-12-21,14:21,Ewallet,36.67,33.33,18.33,6.5
INV-89D05655,A,New York,Member,Male,Electronic accessories,120.7,9,54.31,1140.61,2024-02-14,17:46,Ewallet,760.41,33.33,380.2,7.6
INV-443942A4,C,Chicago,Normal,Female,Home and lifestyle,257.38,5,64.35,1351.25,2024-09-26,19:39,Credit card,900.83,33.33,450.42,9.6
INV-FA7DA97A,C,Chicago,Normal,Female,Health and beauty,66.17,10,33.09,694.79,2024-04-29,14:12,Cash,463.19,33.33,231.6,4.7
INV-DC6A9B3D,B,Los Angeles,Member,Male,Home and lifestyle,299.72,7,104.9,2202.94,2024-01-24,15:22,Ewallet,1468.63,33.33,734.31,8.8
INV-B5EC5D8C,A,New York,Member,Male,Sports and travel,88.37,2,8.84,185.58,2024-06-06,14:32,Ewallet,123.72,33.33,61.86,5.9
INV-E2D7222C,A,New York,Member,Female,Food and beverages,22.82,10,11.41,239.61,2024-11-11,10:53,Cash,159.74,33.33,79.87,5.2
INV-4E5D2917,B,Los Angeles,Normal,Female,Electronic accessories,134.45,8,53.78,1129.38,2024-03-20,20:29,Ewallet,752.92,33.33,376.46,9.4
INV-A7743F75,B,Los Angeles,Normal,Male,Home and lifestyle,103.82,6,31.15,654.07,2024-10-11,18:01,Cash,436.04,33.33,218.03,7.5
INV-74D0C623,B,Los Angeles,Normal,Male,Fashion accessories,49.26,1,2.46,51.72,2024-06-22,16:40,Ewallet,34.48,33.33,17.24,9.1
INV-1AB9A047,C,Chicago,Normal,Male,Home and lifestyle,52.72,5,13.18,276.78,2024-12-27,15:45,Cash,184.52,33.33,92.26,5.6
INV-B969A4B4,A,New York,Normal,Male,Food and beverages,25.34,5,6.34,133.04,2024-04-20,18:19,Cash,88.69,33.34,44.35,4.7
INV-3254FBFF,A,New York,Member,Male,Health and beauty,44.43,8,17.77,373.21,2024-09-13,12:12,Credit card,248.81,33.33,124.4,9.5
INV-9E24ABA4,C,Chicago,Normal,Female,Fashion accessories,117.73,2,11.77,247.23,2024-09-21,20:08,Cash,164.82,33.33,82.41,8.3
INV-554A6D7C,B,Los Angeles,Normal,Male,Electronic accessories,72.53,1,3.63,76.16,2024-12-17,19:55,Cash,50.77,33.34,25.39,6.0
INV-765F3F1B,A,New York,Member,Female,Electronic accessories,121.85,5,30.46,639.71,2024-11-23,13:20,Cash,426.47,33.33,213.24,5.2
INV-2AEB2865,B,Los Angeles,Normal,Female,Sports and travel,51.47,3,7.72,162.13,2024-03-21,14:07,Cash,108.09,33.33,54.04,9.7
INV-1B27D939,C,Chicago,Member,Male,Home and lifestyle,118.09,6,35.43,743.97,2024-05-18,12:45,Credit card,495.98,33.33,247.99,7.4
INV-46FC2D71,A,New York,Member,Female,Home and lifestyle,269.83,9,121.42,2549.89,2024-08-15,10:08,Cash,1699.93,33.33,849.96,6.8
INV-EB102455,C,Chicago,Member,Male,Health and beauty,11.87,7,4.15,87.24,2024-07-19,12:45,Ewallet,58.16,33.33,29.08,9.3
INV-7B910DAB,C,Chicago,Normal,Female,Food and beverages,19.95,4,3.99,83.79,2024-12-31,20:51,Ewallet,55.86,33.33,27.93,4.5
INV-E7FBCD09,B,Los Angeles,Member,Male,Sports and travel,130.36,8,52.14,1095.02,2024-06-07,20:41,Ewallet,730.02,33.33,365.0,8.6
INV-B2A38B33,B,Los Angeles,Member,Male,Fashion accessories,130.55,10,65.28,1370.78,2024-05-12,15:25,Cash,913.85,33.33,456.93,8.2
INV-6328CF1D,C,Chicago,Normal,Female,Health and beauty,43.1,2,4.31,90.51,2024-08-31,11:22,Credit card,60.34,33.33,30.17,6.8
INV-8618F855,A,New York,Normal,Female,Home and lifestyle,180.91,9,81.41,1709.6,2024-02-22,16:52,Ewallet,1139.73,33.33,569.87,8.8
INV-65147486,B,Los Angeles,Member,Female,Home and lifestyle,149.07,10,74.53,1565.23,2024-07-30,13:39,Cash,1043.49,33.33,521.74,7.3
INV-065F3493,B,Los Angeles,Normal,Male,Food and beverages,14.37,10,7.18,150.88,2024-08-08,16:36,Credit card,100.59,33.33,50.29,7.3
INV-43314C19,A,New York,Member,Male,Sports and travel,234.44,10,117.22,2461.62,2024-09-06,11:37,Ewallet,1641.08,33.33,820.54,6.8
INV-98F70B32,C,Chicago,Member,Female,Fashion accessories,53.13,7,18.6,390.51,2024-02-05,19:06,Ewallet,260.34,33.33,130.17,8.9
INV-A39DE1D5,B,Los Angeles,Normal,Female,Sports and travel,173.54,2,17.35,364.43,2024-04-21,12:56,Ewallet,242.96,33.33,121.47,9.4
INV-FBBAB19F,C,Chicago,Member,Male,Sports and travel,58.57,9,26.36,553.49,2024-05-29,16:39,Ewallet,368.99,33.33,184.5,6.7
INV-ACDD85C7,A,New York,Normal,Female,Home and lifestyle,242.42,5,60.6,1272.7,2024-08-10,15:05,Ewallet,848.47,33.33,424.23,4.0
INV-B5CBC172,C,Chicago,Normal,Male,Food and beverages,7.81,9,3.51,73.8,2024-01-28,10:45,Ewallet,49.2,33.33,24.6,8.9
INV-3F836046,B,Los Angeles,Member,Female,Electronic accessories,58.52,10,29.26,614.46,2024-07-20,20:20,Ewallet,409.64,33.33,204.82,6.3
INV-8B5103F0,B,Los Angeles,Normal,Male,Sports and travel,64.02,3,9.6,201.66,2024-04-06,18:24,Credit card,134.44,33.33,67.22,9.0
INV-D4B5533E,A,New York,Normal,Male,Fashion accessories,11.62,1,0.58,12.2,2024-03-14,17:42,Credit card,8.13,33.36,4.07,9.8
INV-788DD5B3,A,New York,Member,Male,Sports and travel,206.34,8,82.54,1733.26,2024-12-22,19:59,Credit card,1155.5,33.33,577.76,7.7
INV-7BA9CCA3,B,Los Angeles,Normal,Female,Health and beauty,33.58,3,5.04,105.78,2024-08-05,19:00,Ewallet,70.52,33.33,35.26,7.0
INV-7822A2DA,C,Chicago,Member,Female,Health and beauty,74.71,10,37.35,784.45,2024-07-06,10:02,Ewallet,522.97,33.33,261.48,6.9
INV-50CE6EAC,B,Los Angeles,Member,Female,Sports and travel,43.01,9,19.35,406.44,2024-05-23,17:33,Cash,270.96,33.33,135.48,7.1
INV-12CCA01F,C,Chicago,Member,Male,Health and beauty,53.41,2,5.34,112.16,2024-12-16,20:34,Ewallet,74.77,33.34,37.39,5.9
INV-8607ACAA,A,New York,Normal,Male,Health and beauty,40.69,8,16.28,341.8,2024-10-20,15:26,Credit card,227.86,33.34,113.94,9.8
INV-9AC5E330,B,Los Angeles,Normal,Male,Electronic accessories,143.58,10,71.79,1507.59,2024-06-04,19:16,Cash,1005.06,33.33,502.53,7.8
INV-7052179E,C,Chicago,Member,Male,Sports and travel,247.83,10,123.92,2602.22,2024-01-14,14:31,Cash,1734.81,33.33,867.41,4.8
INV-7BF097D4,A,New York,Normal,Female,Fashion accessories,96.21,5,24.05,505.1,2024-05-11,10:47,Cash,336.73,33.33,168.37,7.6
INV-BF6D4791,C,Chicago,Member,Female,Food and beverages,41.35,5,10.34,217.09,2024-12-24,13:31,Cash,144.72,33.34,72.37,8.8
INV-D1D50BE1,A,New York,Normal,Male,Fashion accessories,93.38,3,14.01,294.15,2024-09-10,16:49,Credit card,196.1,33.33,98.05,5.4
INV-B5F8430B,B,Los Angeles,Member,Male,Home and lifestyle,225.62,6,67.69,1421.41,2024-01-28,20:16,Cash,947.6,33.33,473.81,4.3
INV-540B3EB5,B,Los Angeles,Normal,Female,Food and beverages,26.43,9,11.89,249.76,2024-04-29,16:43,Ewallet,166.51,33.33,83.25,6.3
INV-4AB385FC,B,Los Angeles,Member,Female,Electronic accessories,68.43,8,27.37,574.81,2024-07-14,20:20,Ewallet,383.21,33.33,191.6,8.1
INV-079BEE43,A,New York,Member,Female,Health and beauty,51.95,5,12.99,272.74,2024-06-20,14:17,Cash,181.82,33.34,90.92,5.5
INV-34E91DCE,C,Chicago,Normal,Female,Sports and travel,193.55,10,96.78,2032.28,2024-04-09,18:21,Ewallet,1354.85,33.33,677.43,8.1
INV-D3A7F019,A,New York,Normal,Male,Sports and travel,26.91,2,2.69,56.51,2024-01-07,16:06,Ewallet,37.67,33.34,18.84,4.6
INV-FB81C7C3,B,Los Angeles,Normal,Male,Sports and travel,88.74,4,17.75,372.71,2024-01-18,10:39,Cash,248.47,33.33,124.24,4.3
INV-FF53714A,C,Chicago,Member,Male,Sports and travel,240.5,2,24.05,505.05,2024-11-05,12:24,Ewallet,336.7,33.33,168.35,8.6
INV-C81BD862,C,Chicago,Member,Male,Sports and travel,66.46,5,16.61,348.91,2024-08-27,20:59,Cash,232.61,33.33,116.3,7.8
INV-75725D32,B,Los Angeles,Normal,Female,Food and beverages,12.29,2,1.23,25.81,2024-05-21,10:24,Credit card,17.21,33.32,8.6,6.0
INV-C82BB537,A,New York,Normal,Female,Fashion accessories,71.68,8,28.67,602.11,2024-04-12,19:25,Cash,401.41,33.33,200.7,7.9
INV-FC2226A0,A,New York,Member,Female,Fashion accessories,95.96,2,9.6,201.52,2024-08-14,14:06,Cash,134.34,33.34,67.18,4.4
INV-5EEE3FD8,C,Chicago,Normal,Female,Electronic accessories,180.85,3,27.13,569.68,2024-11-30,20:00,Cash,379.78,33.33,189.9,8.0
INV-8ACCF950,B,Los Angeles,Member,Female,Health and beauty,49.37,9,22.22,466.55,2024-12-28,17:30,Credit card,311.03,33.33,155.52,6.4
INV-9282A594,C,Chicago,Member,Male,Electronic accessories,86.12,8,34.45,723.41,2024-03-03,19:34,Credit card,482.27,33.33,241.14,6.0
INV-C2E5DA61,B,Los Angeles,Normal,Male,Sports and travel,249.33,2,24.93,523.59,2024-07-06,18:54,Credit card,349.06,33.33,174.53,4.5
INV-5AC1096C,B,Los Angeles,Normal,Male,Fashion accessories,87.63,7,30.67,644.08,2024-12-04,13:19,Ewallet,429.39,33.33,214.69,6.3
INV-98C7D521,A,New York,Normal,Female,Electronic accessories,178.76,8,71.5,1501.58,2024-04-07,12:02,Cash,1001.06,33.33,500.52,4.2
INV-323406B6,C,Chicago,Member,Female,Health and beauty,12.54,9,5.64,118.5,2024-11-25,14:31,Ewallet,79.0,33.33,39.5,9.8
INV-22AA2924,B,Los Angeles,Member,Male,Food and beverages,7.52,1,0.38,7.9,2024-07-26,11:13,Ewallet,5.26,33.42,2.64,8.0
INV-A8BB7C0A,B,Los Angeles,Member,Male,Electronic accessories,21.82,3,3.27,68.73,2024-09-07,20:01,Credit card,45.82,33.33,22.91,9.4
INV-72158418,C,Chicago,Member,Male,Sports and travel,170.98,1,8.55,179.53,2024-03-29,20:03,Credit card,119.69,33.33,59.84,8.9
INV-207F66BC,A,New York,Normal,Male,Home and lifestyle,37.91,2,3.79,79.61,2024-02-28,17:38,Ewallet,53.07,33.34,26.54,5.3
INV-3E30F949,A,New York,Normal,Female,Sports and travel,177.64,6,53.29,1119.13,2024-03-02,20:36,Ewallet,746.09,33.33,373.04,4.8
INV-2322A845,A,New York,Member,Male,Food and beverages,7.84,5,1.96,41.16,2024-03-13,16:10,Ewallet,27.44,33.33,13.72,6.2
INV-9948D756,A,New York,Normal,Male,Home and lifestyle,31.4,2,3.14,65.94,2024-11-19,19:24,Cash,43.96,33.33,21.98,4.1
INV-6FCCC123,B,Los Angeles,Member,Male,Electronic accessories,48.19,2,4.82,101.2,2024-12-27,20:37,Credit card,67.47,33.33,33.73,6.5
INV-FB68E6CA,B,Los Angeles,Member,Male,Fashion accessories,99.58,9,44.81,941.03,2024-08-18,16:15,Cash,627.35,33.33,313.68,7.7
INV-18FF0E55,A,New York,Member,Female,Home and lifestyle,286.08,5,71.52,1501.92,2024-06-27,16:00,Ewallet,1001.28,33.33,500.64,5.4
INV-A3ACE3EE,A,New York,Member,Female,Home and lifestyle,162.11,8,64.84,1361.72,2024-11-16,20:13,Credit card,907.82,33.33,453.9,4.3
INV-24020D6D,A,New York,Member,Female,Health and beauty,20.7,1,1.03,21.73,2024-01-28,20:23,Credit card,14.49,33.32,7.24,5.3
INV-D9EDA7DE,B,Los Angeles,Normal,Female,Electronic accessories,34.32,1,1.72,36.04,2024-10-02,12:10,Cash,24.02,33.35,12.02,6.9
INV-EF13DD3F,A,New York,Member,Male,Sports and travel,125.08,10,62.54,1313.34,2024-06-15,16:12,Ewallet,875.56,33.33,437.78,8.1
INV-530ACEB6,B,Los Angeles,Member,Male,Food and beverages,15.25,4,3.05,64.05,2024-07-30,13:24,Cash,42.7,33.33,21.35,4.4
INV-CDFB0882,C,Chicago,Normal,Male,Health and beauty,18.44,10,9.22,193.62,2024-08-20,12:24,Credit card,129.08,33.33,64.54,4.8
INV-7CB2D059,C,Chicago,Member,Female,Food and beverages,14.1,3,2.11,44.41,2024-01-17,19:03,Credit card,29.61,33.33,14.8,4.8
INV-3488E10C,B,Los Angeles,Normal,Female,Fashion accessories,116.45,4,23.29,489.09,2024-05-31,19:10,Ewallet,326.06,33.33,163.03,9.7
INV-10DBED7D,A,New York,Member,Male,Health and beauty,69.7,8,27.88,585.48,2024-04-20,19:30,Credit card,390.32,33.33,195.16,5.7
INV-4BA7E1AC,C,Chicago,Normal,Male,Fashion accessories,55.82,10,27.91,586.11,2024-04-23,19:09,Ewallet,390.74,33.33,195.37,9.4
INV-299B2904,B,Los Angeles,Member,Male,Health and beauty,60.81,9,27.36,574.65,2024-01-18,16:33,Credit card,383.1,33.33,191.55,6.9
INV-2B67D18B,C,Chicago,Member,Female,Health and beauty,25.32,9,11.39,239.27,2024-01-07,16:13,Cash,159.52,33.33,79.75,6.2
INV-066EC7E8,A,New York,Member,Male,Health and beauty,56.17,3,8.43,176.94,2024-12-26,17:54,Ewallet,117.96,33.33,58.98,8.5
INV-E8A53305,A,New York,Normal,Female,Fashion accessories,132.39,7,46.34,973.07,2024-04-04,15:40,Credit card,648.71,33.33,324.36,8.2
INV-1DDF5538,A,New York,Member,Female,Sports and travel,99.9,1,5.0,104.9,2024-05-31,16:48,Credit card,69.93,33.34,34.97,8.2
INV-DF054FF7,C,Chicago,Member,Male,Home and lifestyle,266.64,1,13.33,279.97,2024-09-20,20:23,Cash,186.65,33.33,93.32,4.7
INV-2021F25E,B,Los Angeles,Normal,Male,Food and beverages,21.49,9,9.67,203.08,2024-12-26,11:35,Ewallet,135.39,33.33,67.69,8.6
INV-FA4EE70B,A,New York,Normal,Male,Home and lifestyle,51.8,8,20.72,435.12,2024-10-24,13:48,Ewallet,290.08,33.33,145.04,8.6
INV-BCBE55CE,B,Los Angeles,Normal,Female,Home and lifestyle,210.46,5,52.62,1104.92,2024-01-28,11:23,Credit card,736.61,33.33,368.31,6.7
INV-BBB0033C,C,Chicago,Member,Female,Sports and travel,144.68,9,65.11,1367.23,2024-05-29,17:39,Credit card,911.48,33.33,455.75,8.8
INV-5AF8BC66,C,Chicago,Member,Male,Health and beauty,14.29,7,5.0,105.03,2024-04-01,14:04,Cash,70.02,33.33,35.01,5.0
INV-E8AF0BB3,A,New York,Member,Female,Fashion accessories,132.5,9,59.62,1252.12,2024-11-17,10:18,Credit card,834.75,33.33,417.37,9.8
INV-029599EF,C,Chicago,Member,Female,Food and beverages,23.91,1,1.2,25.11,2024-05-29,13:04,Cash,16.74,33.33,8.37,9.2
INV-BC196FFC,A,New York,Normal,Female,Home and lifestyle,115.98,6,34.79,730.67,2024-09-05,19:42,Ewallet,487.12,33.33,243.55,7.2
INV-AD8C538D,C,Chicago,Normal,Female,Food and beverages,30.53,5,7.63,160.28,2024-03-28,14:14,Credit card,106.86,33.33,53.42,6.2
INV-67B658B0,B,Los Angeles,Member,Male,Food and beverages,17.8,3,2.67,56.07,2024-11-12,12:45,Ewallet,37.38,33.33,18.69,5.7
INV-0CF50C8C,A,New York,Member,Male,Fashion accessories,26.37,6,7.91,166.13,2024-10-21,12:28,Credit card,110.75,33.34,55.38,6.2
INV-EE4E2858,A,New York,Member,Female,Food and beverages,11.66,8,4.66,97.94,2024-10-03,12:34,Credit card,65.3,33.33,32.64,4.7
INV-D9DA341C,A,New York,Normal,Female,Fashion accessories,142.69,6,42.81,898.95,2024-03-20,10:47,Ewallet,599.3,33.33,299.65,9.9
INV-371D7897,B,Los Angeles,Normal,Female,Food and beverages,48.63,10,24.32,510.62,2024-12-07,12:51,Ewallet,340.41,33.33,170.21,8.4
INV-24A764F8,B,Los Angeles,Normal,Male,Sports and travel,132.77,1,6.64,139.41,2024-03-12,20:35,Cash,92.94,33.33,46.47,5.8
INV-1E7AB3C2,B,Los Angeles,Member,Female,Food and beverages,9.16,1,0.46,9.62,2024-11-07,20:12,Ewallet,6.41,33.37,3.21,7.2
INV-5A4F13E7,B,Los Angeles,Member,Male,Electronic accessories,114.61,8,45.84,962.72,2024-12-12,20:05,Ewallet,641.82,33.33,320.9,6.4
INV-6D03FE8C,B,Los Angeles,Normal,Male,Sports and travel,106.24,3,15.94,334.66,2024-08-06,15:24,Credit card,223.1,33.34,111.56,4.1
INV-A4714DC2,B,Los Angeles,Normal,Female,Health and beauty,70.95,2,7.1,149.0,2024-04-20,17:47,Credit card,99.33,33.34,49.67,8.8
INV-FF91EE9A,B,Los Angeles,Member,Female,Sports and travel,226.7,3,34.0,714.1,2024-10-27,19:05,Cash,476.07,33.33,238.03,5.2
INV-071623CB,B,Los Angeles,Normal,Male,Home and lifestyle,231.71,2,23.17,486.59,2024-01-04,16:40,Credit card,324.39,33.33,162.2,6.5
INV-E09E8ACD,C,Chicago,Normal,Male,Fashion accessories,36.04,7,12.61,264.89,2024-05-28,18:31,Cash,176.6,33.33,88.29,8.9
INV-863FF77D,B,Los Angeles,Normal,Female,Home and lifestyle,227.16,4,45.43,954.07,2024-01-14,10:09,Credit card,636.05,33.33,318.02,5.8
INV-5604FD13,C,Chicago,Normal,Male,Sports and travel,174.83,5,43.71,917.86,2024-08-01,12:31,Ewallet,611.9,33.33,305.96,7.9
INV-4B16A354,A,New York,Member,Female,Health and beauty,79.59,2,7.96,167.14,2024-11-02,15:37,Credit card,111.43,33.33,55.71,7.4
INV-711799E6,B,Los Angeles,Normal,Male,Food and beverages,28.06,10,14.03,294.63,2024-01-09,14:10,Ewallet,196.42,33.33,98.21,4.4
INV-015DC57C,B,Los Angeles,Normal,Male,Food and beverages,12.35,5,3.09,64.84,2024-07-03,16:40,Credit card,43.22,33.34,21.62,4.3
INV-B4C56B65,B,Los Angeles,Member,Male,Sports and travel,66.23,2,6.62,139.08,2024-11-02,12:34,Credit card,92.72,33.33,46.36,9.2
INV-28EC2A55,C,Chicago,Normal,Female,Sports and travel,182.04,6,54.61,1146.85,2024-02-19,18:37,Credit card,764.57,33.33,382.28,8.9
INV-754941D5,A,New York,Member,Female,Food and beverages,40.05,7,14.02,294.37,2024-06-23,12:06,Cash,196.24,33.34,98.13,4.9
INV-AA87D876,A,New York,Member,Male,Health and beauty,41.16,2,4.12,86.44,2024-02-29,12:59,Cash,57.62,33.34,28.82,6.9
INV-5F92E522,B,Los Angeles,Normal,Male,Health and beauty,72.06,10,36.03,756.63,2024-09-24,15:11,Ewallet,504.42,33.33,252.21,5.8
INV-E3EF6377,C,Chicago,Member,Male,Fashion accessories,129.95,3,19.49,409.34,2024-12-18,13:19,Cash,272.89,33.33,136.45,5.3
INV-D206618E,A,New York,Normal,Male,Electronic accessories,18.48,8,7.39,155.23,2024-08-08,10:12,Cash,103.49,33.33,51.74,4.2
INV-61DF9A12,C,Chicago,Member,Female,Electronic accessories,183.08,1,9.15,192.23,2024-02-03,14:42,Cash,128.16,33.33,64.07,8.5
INV-7D951EBD,A,New York,Member,Male,Fashion accessories,103.88,1,5.19,109.07,2024-02-16,12:54,Ewallet,72.72,33.33,36.35,9.7
INV-15ED42DD,C,Chicago,Normal,Female,Fashion accessories,129.72,10,64.86,1362.06,2024-05-03,18:36,Cash,908.04,33.33,454.02,4.6
INV-8556E6E1,C,Chicago,Member,Male,Sports and travel,68.1,5,17.03,357.53,2024-03-28,18:00,Ewallet,238.35,33.33,119.18,4.6
INV-CA00DBCB,A,New York,Normal,Female,Sports and travel,157.61,8,63.04,1323.92,2024-12-10,11:11,Credit card,882.62,33.33,441.3,9.9
INV-DF72C6A2,B,Los Angeles,Member,Male,Health and beauty,16.12,6,4.84,101.56,2024-03-04,17:07,Ewallet,67.7,33.34,33.86,4.8
INV-863A823E,B,Los Angeles,Normal,Male,Electronic accessories,75.7,2,7.57,158.97,2024-07-16,14:29,Ewallet,105.98,33.33,52.99,8.4
INV-04BCD59F,C,Chicago,Normal,Male,Home and lifestyle,134.04,7,46.91,985.19,2024-04-06,11:57,Credit card,656.8,33.33,328.39,9.6
INV-72345ADD,B,Los Angeles,Member,Male,Sports and travel,135.62,2,13.56,284.8,2024-07-21,17:33,Ewallet,189.87,33.33,94.93,8.1
INV-A8D33A4D,A,New York,Member,Female,Health and beauty,58.04,2,5.8,121.88,2024-03-27,11:23,Cash,81.26,33.33,40.62,6.0
INV-DA80B4BC,C,Chicago,Normal,Male,Fashion accessories,127.34,8,50.94,1069.66,2024-05-22,19:37,Credit card,713.1,33.33,356.56,8.5
INV-8A960EE3,C,Chicago,Normal,Female,Health and beauty,56.0,7,19.6,411.6,2024-09-05,18:17,Cash,274.4,33.33,137.2,8.6
INV-E931A6E0,A,New York,Member,Female,Health and beauty,43.8,3,6.57,137.97,2024-01-16,11:47,Cash,91.98,33.33,45.99,9.0
INV-BCCD3BFC,B,Los Angeles,Member,Male,Health and beauty,51.53,6,15.46,324.64,2024-03-19,14:39,Ewallet,216.43,33.33,108.21,4.6
INV-534EAF7F,A,New York,Normal,Female,Fashion accessories,51.1,8,20.44,429.24,2024-09-08,18:16,Ewallet,286.16,33.33,143.08,6.1
INV-133A7B53,C,Chicago,Member,Male,Health and beauty,71.37,2,7.14,149.88,2024-07-15,17:20,Credit card,99.92,33.33,49.96,6.7
INV-BF597C0E,A,New York,Member,Male,Home and lifestyle,204.64,5,51.16,1074.36,2024-12-27,12:31,Credit card,716.24,33.33,358.12,4.8
INV-78F3DE2F,C,Chicago,Normal,Female,Electronic accessories,120.24,8,48.1,1010.02,2024-12-03,18:43,Ewallet,673.34,33.33,336.68,7.4
INV-29D2B075,B,Los Angeles,Member,Male,Health and beauty,26.96,10,13.48,283.08,2024-07-12,19:43,Credit card,188.72,33.33,94.36,8.6
INV-C21F72C9,B,Los Angeles,Normal,Male,Electronic accessories,124.24,3,18.64,391.36,2024-07-06,15:51,Ewallet,260.9,33.34,130.46,7.5
INV-80F530FF,C,Chicago,Normal,Female,Electronic accessories,94.21,6,28.26,593.52,2024-07-29,15:03,Ewallet,395.68,33.33,197.84,5.5
INV-ADB5C74E,A,New York,Normal,Male,Sports and travel,39.74,5,9.94,208.64,2024-02-28,15:10,Cash,139.09,33.33,69.55,7.2
INV-E3633228,A,New York,Normal,Female,Home and lifestyle,164.13,7,57.45,1206.36,2024-05-16,10:44,Credit card,804.24,33.33,402.12,7.5
INV-70C6FC5D,B,Los Angeles,Normal,Female,Food and beverages,30.76,8,12.3,258.38,2024-02-21,20:13,Credit card,172.26,33.33,86.12,7.0
